time,date,dealer_id,part_type,failure
1375,2028-10-07,D00,type1,1
1375,2028-10-07,D00,type2,5
1375,2028-10-07,D00,type3,0
1376,2028-10-08,D00,type0,0
1376,2028-10-08,D00,type1,2
1376,2028-10-08,D00,type2,5
1376,2028-10-08,D00,type3,0
1377,2028-10-09,D00,type0,3
1377,2028-10-09,D00,type1,0
1377,2028-10-09,D00,type2,6
1377,2028-10-09,D00,type3,0
1378,2028-10-10,D00,type0,1
1378,2028-10-10,D00,type1,3
1378,2028-10-10,D00,type2,3
1378,2028-10-10,D00,type3,2
1379,2028-10-11,D00,type0,0
1379,2028-10-11,D00,type1,0
1379,2028-10-11,D00,type2,3
1379,2028-10-11,D00,type3,0
1380,2028-10-12,D00,type0,1
1380,2028-10-12,D00,type1,1
1380,2028-10-12,D00,type2,2
1380,2028-10-12,D00,type3,2
1381,2028-10-13,D00,type0,2
1381,2028-10-13,D00,type1,2
1381,2028-10-13,D00,type2,6
1381,2028-10-13,D00,type3,1
1382,2028-10-14,D00,type0,2
1382,2028-10-14,D00,type1,3
1382,2028-10-14,D00,type2,2
1382,2028-10-14,D00,type3,1
1383,2028-10-15,D00,type0,0
1383,2028-10-15,D00,type1,1
1383,2028-10-15,D00,type2,1
1383,2028-10-15,D00,type3,2
1384,2028-10-16,D00,type0,2
1384,2028-10-16,D00,type1,3
1384,2028-10-16,D00,type2,3
1384,2028-10-16,D00,type3,2
1385,2028-10-17,D00,type0,0
1385,2028-10-17,D00,type1,3
1385,2028-10-17,D00,type2,2
1385,2028-10-17,D00,type3,1
1386,2028-10-18,D00,type0,2
1386,2028-10-18,D00,type1,3
1386,2028-10-18,D00,type2,2
1386,2028-10-18,D00,type3,1
1387,2028-10-19,D00,type0,1
1387,2028-10-19,D00,type1,3
1387,2028-10-19,D00,type2,6
1387,2028-10-19,D00,type3,1
1388,2028-10-20,D00,type0,2
1388,2028-10-20,D00,type1,1
1388,2028-10-20,D00,type2,4
1388,2028-10-20,D00,type3,3
1389,2028-10-21,D00,type0,1
1389,2028-10-21,D00,type1,5
1389,2028-10-21,D00,type2,5
1389,2028-10-21,D00,type3,1
1390,2028-10-22,D00,type0,1
1390,2028-10-22,D00,type1,3
1390,2028-10-22,D00,type2,4
1390,2028-10-22,D00,type3,0
1391,2028-10-23,D00,type0,1
1391,2028-10-23,D00,type1,1
1391,2028-10-23,D00,type2,5
1391,2028-10-23,D00,type3,1
1392,2028-10-24,D00,type0,3
1392,2028-10-24,D00,type1,0
1392,2028-10-24,D00,type2,3
1392,2028-10-24,D00,type3,1
1393,2028-10-25,D00,type0,1
1393,2028-10-25,D00,type1,2
1393,2028-10-25,D00,type2,3
1393,2028-10-25,D00,type3,0
1394,2028-10-26,D00,type0,2
1394,2028-10-26,D00,type1,3
1394,2028-10-26,D00,type2,7
1394,2028-10-26,D00,type3,2
1395,2028-10-27,D00,type0,1
1395,2028-10-27,D00,type1,2
1395,2028-10-27,D00,type2,3
1395,2028-10-27,D00,type3,2
1396,2028-10-28,D00,type0,0
1396,2028-10-28,D00,type1,1
1396,2028-10-28,D00,type2,8
1396,2028-10-28,D00,type3,1
1397,2028-10-29,D00,type0,0
1397,2028-10-29,D00,type1,5
1397,2028-10-29,D00,type2,1
1397,2028-10-29,D00,type3,3
1398,2028-10-30,D00,type0,0
1398,2028-10-30,D00,type1,4
1398,2028-10-30,D00,type2,3
1398,2028-10-30,D00,type3,1
1399,2028-10-31,D00,type0,1
1399,2028-10-31,D00,type1,4
1399,2028-10-31,D00,type2,4
1399,2028-10-31,D00,type3,1
1400,2028-11-01,D00,type0,3
1400,2028-11-01,D00,type1,1
1400,2028-11-01,D00,type2,3
1400,2028-11-01,D00,type3,2
1401,2028-11-02,D00,type0,2
1401,2028-11-02,D00,type1,7
1401,2028-11-02,D00,type2,3
1401,2028-11-02,D00,type3,3
1402,2028-11-03,D00,type0,1
1402,2028-11-03,D00,type1,3
1402,2028-11-03,D00,type2,4
1402,2028-11-03,D00,type3,3
1403,2028-11-04,D00,type0,3
1403,2028-11-04,D00,type1,3
1403,2028-11-04,D00,type2,4
1403,2028-11-04,D00,type3,0
1404,2028-11-05,D00,type0,2
1404,2028-11-05,D00,type1,1
1404,2028-11-05,D00,type2,5
1404,2028-11-05,D00,type3,2
1405,2028-11-06,D00,type0,2
1405,2028-11-06,D00,type1,2
1405,2028-11-06,D00,type2,10
1405,2028-11-06,D00,type3,0
1406,2028-11-07,D00,type0,2
1406,2028-11-07,D00,type1,1
1406,2028-11-07,D00,type2,6
1406,2028-11-07,D00,type3,1
1407,2028-11-08,D00,type0,1
1407,2028-11-08,D00,type1,0
1407,2028-11-08,D00,type2,4
1407,2028-11-08,D00,type3,1
1408,2028-11-09,D00,type0,1
1408,2028-11-09,D00,type1,2
1408,2028-11-09,D00,type2,2
1408,2028-11-09,D00,type3,3
1409,2028-11-10,D00,type0,0
1409,2028-11-10,D00,type1,3
1409,2028-11-10,D00,type2,4
1409,2028-11-10,D00,type3,3
1410,2028-11-11,D00,type0,1
1410,2028-11-11,D00,type1,1
1410,2028-11-11,D00,type2,5
1410,2028-11-11,D00,type3,3
1411,2028-11-12,D00,type0,0
1411,2028-11-12,D00,type1,5
1411,2028-11-12,D00,type2,2
1411,2028-11-12,D00,type3,2
1412,2028-11-13,D00,type0,1
1412,2028-11-13,D00,type1,2
1412,2028-11-13,D00,type2,3
1412,2028-11-13,D00,type3,3
1413,2028-11-14,D00,type0,2
1413,2028-11-14,D00,type1,5
1413,2028-11-14,D00,type2,4
1413,2028-11-14,D00,type3,2
1414,2028-11-15,D00,type0,0
1414,2028-11-15,D00,type1,4
1414,2028-11-15,D00,type2,0
1414,2028-11-15,D00,type3,3
1415,2028-11-16,D00,type0,1
1415,2028-11-16,D00,type1,4
1415,2028-11-16,D00,type2,4
1415,2028-11-16,D00,type3,4
1416,2028-11-17,D00,type0,2
1416,2028-11-17,D00,type1,1
1416,2028-11-17,D00,type2,5
1416,2028-11-17,D00,type3,1
1417,2028-11-18,D00,type0,2
1417,2028-11-18,D00,type1,2
1417,2028-11-18,D00,type2,5
1417,2028-11-18,D00,type3,2
1418,2028-11-19,D00,type0,1
1418,2028-11-19,D00,type1,2
1418,2028-11-19,D00,type2,4
1418,2028-11-19,D00,type3,2
1419,2028-11-20,D00,type0,2
1419,2028-11-20,D00,type1,5
1419,2028-11-20,D00,type2,4
1419,2028-11-20,D00,type3,2
1420,2028-11-21,D00,type0,2
1420,2028-11-21,D00,type1,1
1420,2028-11-21,D00,type2,3
1420,2028-11-21,D00,type3,1
1421,2028-11-22,D00,type0,0
1421,2028-11-22,D00,type1,4
1421,2028-11-22,D00,type2,7
1421,2028-11-22,D00,type3,2
1422,2028-11-23,D00,type0,0
1422,2028-11-23,D00,type1,5
1422,2028-11-23,D00,type2,2
1422,2028-11-23,D00,type3,1
1423,2028-11-24,D00,type0,0
1423,2028-11-24,D00,type1,4
1423,2028-11-24,D00,type2,5
1423,2028-11-24,D00,type3,2
1424,2028-11-25,D00,type0,2
1424,2028-11-25,D00,type1,1
1424,2028-11-25,D00,type2,5
1424,2028-11-25,D00,type3,3
1425,2028-11-26,D00,type0,0
1425,2028-11-26,D00,type1,6
1425,2028-11-26,D00,type2,4
1425,2028-11-26,D00,type3,2
1426,2028-11-27,D00,type0,1
1426,2028-11-27,D00,type1,1
1426,2028-11-27,D00,type2,9
1426,2028-11-27,D00,type3,6
1427,2028-11-28,D00,type0,0
1427,2028-11-28,D00,type1,1
1427,2028-11-28,D00,type2,7
1427,2028-11-28,D00,type3,2
1428,2028-11-29,D00,type0,0
1428,2028-11-29,D00,type1,6
1428,2028-11-29,D00,type2,6
1428,2028-11-29,D00,type3,3
1429,2028-11-30,D00,type0,1
1429,2028-11-30,D00,type1,4
1429,2028-11-30,D00,type2,4
1429,2028-11-30,D00,type3,4
1430,2028-12-01,D00,type0,0
1430,2028-12-01,D00,type1,6
1430,2028-12-01,D00,type2,1
1430,2028-12-01,D00,type3,5
1431,2028-12-02,D00,type0,0
1431,2028-12-02,D00,type1,4
1431,2028-12-02,D00,type2,4
1431,2028-12-02,D00,type3,2
1432,2028-12-03,D00,type0,1
1432,2028-12-03,D00,type1,7
1432,2028-12-03,D00,type2,0
1432,2028-12-03,D00,type3,4
1433,2028-12-04,D00,type0,0
1433,2028-12-04,D00,type1,3
1433,2028-12-04,D00,type2,3
1433,2028-12-04,D00,type3,4
1434,2028-12-05,D00,type0,0
1434,2028-12-05,D00,type1,3
1434,2028-12-05,D00,type2,1
1434,2028-12-05,D00,type3,1
1435,2028-12-06,D00,type0,3
1435,2028-12-06,D00,type1,2
1435,2028-12-06,D00,type2,5
1435,2028-12-06,D00,type3,4
1436,2028-12-07,D00,type0,1
1436,2028-12-07,D00,type1,4
1436,2028-12-07,D00,type2,4
1436,2028-12-07,D00,type3,1
1437,2028-12-08,D00,type0,2
1437,2028-12-08,D00,type1,0
1437,2028-12-08,D00,type2,4
1437,2028-12-08,D00,type3,0
1438,2028-12-09,D00,type0,1
1438,2028-12-09,D00,type1,6
1438,2028-12-09,D00,type2,3
1438,2028-12-09,D00,type3,4
1439,2028-12-10,D00,type0,3
1439,2028-12-10,D00,type1,3
1439,2028-12-10,D00,type2,1
1439,2028-12-10,D00,type3,4
1440,2028-12-11,D00,type0,0
1440,2028-12-11,D00,type1,3
1440,2028-12-11,D00,type2,1
1440,2028-12-11,D00,type3,3
1441,2028-12-12,D00,type0,1
1441,2028-12-12,D00,type1,2
1441,2028-12-12,D00,type2,4
1441,2028-12-12,D00,type3,6
1442,2028-12-13,D00,type0,2
1442,2028-12-13,D00,type1,5
1442,2028-12-13,D00,type2,8
1442,2028-12-13,D00,type3,3
1443,2028-12-14,D00,type0,0
1443,2028-12-14,D00,type1,4
1443,2028-12-14,D00,type2,3
1443,2028-12-14,D00,type3,8
1444,2028-12-15,D00,type0,1
1444,2028-12-15,D00,type1,3
1444,2028-12-15,D00,type2,6
1444,2028-12-15,D00,type3,3
1445,2028-12-16,D00,type0,2
1445,2028-12-16,D00,type1,1
1445,2028-12-16,D00,type2,3
1445,2028-12-16,D00,type3,2
1446,2028-12-17,D00,type0,1
1446,2028-12-17,D00,type1,4
1446,2028-12-17,D00,type2,6
1446,2028-12-17,D00,type3,4
1447,2028-12-18,D00,type0,2
1447,2028-12-18,D00,type1,3
1447,2028-12-18,D00,type2,2
1447,2028-12-18,D00,type3,1
1448,2028-12-19,D00,type0,0
1448,2028-12-19,D00,type1,2
1448,2028-12-19,D00,type2,1
1448,2028-12-19,D00,type3,4
1449,2028-12-20,D00,type0,4
1449,2028-12-20,D00,type1,4
1449,2028-12-20,D00,type2,6
1449,2028-12-20,D00,type3,4
1450,2028-12-21,D00,type0,0
1450,2028-12-21,D00,type1,3
1450,2028-12-21,D00,type2,5
1450,2028-12-21,D00,type3,5
1451,2028-12-22,D00,type0,1
1451,2028-12-22,D00,type1,0
1451,2028-12-22,D00,type2,4
1451,2028-12-22,D00,type3,1
1452,2028-12-23,D00,type0,0
1452,2028-12-23,D00,type1,4
1452,2028-12-23,D00,type2,6
1452,2028-12-23,D00,type3,5
1453,2028-12-24,D00,type0,0
1453,2028-12-24,D00,type1,3
1453,2028-12-24,D00,type2,2
1453,2028-12-24,D00,type3,2
1454,2028-12-25,D00,type0,1
1454,2028-12-25,D00,type1,4
1454,2028-12-25,D00,type2,3
1454,2028-12-25,D00,type3,6
1455,2028-12-26,D00,type0,2
1455,2028-12-26,D00,type1,3
1455,2028-12-26,D00,type2,4
1455,2028-12-26,D00,type3,1
1456,2028-12-27,D00,type0,2
1456,2028-12-27,D00,type1,5
1456,2028-12-27,D00,type2,5
1456,2028-12-27,D00,type3,6
1457,2028-12-28,D00,type0,0
1457,2028-12-28,D00,type1,5
1457,2028-12-28,D00,type2,1
1457,2028-12-28,D00,type3,5
1458,2028-12-29,D00,type0,0
1458,2028-12-29,D00,type1,3
1458,2028-12-29,D00,type2,4
1458,2028-12-29,D00,type3,4
1459,2028-12-30,D00,type0,0
1459,2028-12-30,D00,type1,7
1459,2028-12-30,D00,type2,2
1459,2028-12-30,D00,type3,4
1460,2028-12-31,D00,type0,1
1460,2028-12-31,D00,type1,4
1460,2028-12-31,D00,type2,7
1460,2028-12-31,D00,type3,4
1461,2029-01-01,D00,type0,1
1461,2029-01-01,D00,type1,5
1461,2029-01-01,D00,type2,3
1461,2029-01-01,D00,type3,1
1462,2029-01-02,D00,type0,1
1462,2029-01-02,D00,type1,2
1462,2029-01-02,D00,type2,2
1462,2029-01-02,D00,type3,5
1463,2029-01-03,D00,type0,2
1463,2029-01-03,D00,type1,2
1463,2029-01-03,D00,type2,1
1463,2029-01-03,D00,type3,6
1464,2029-01-04,D00,type0,1
1464,2029-01-04,D00,type1,1
1464,2029-01-04,D00,type2,2
1464,2029-01-04,D00,type3,2
1465,2029-01-05,D00,type0,2
1465,2029-01-05,D00,type1,4
1465,2029-01-05,D00,type2,5
1465,2029-01-05,D00,type3,4
1466,2029-01-06,D00,type0,0
1466,2029-01-06,D00,type1,4
1466,2029-01-06,D00,type2,6
1466,2029-01-06,D00,type3,6
1467,2029-01-07,D00,type0,1
1467,2029-01-07,D00,type1,3
1467,2029-01-07,D00,type2,5
1467,2029-01-07,D00,type3,3
1468,2029-01-08,D00,type0,2
1468,2029-01-08,D00,type1,1
1468,2029-01-08,D00,type2,7
1468,2029-01-08,D00,type3,4
1469,2029-01-09,D00,type0,0
1469,2029-01-09,D00,type1,9
1469,2029-01-09,D00,type2,4
1469,2029-01-09,D00,type3,6
1470,2029-01-10,D00,type0,2
1470,2029-01-10,D00,type1,5
1470,2029-01-10,D00,type2,6
1470,2029-01-10,D00,type3,3
1471,2029-01-11,D00,type0,1
1471,2029-01-11,D00,type1,3
1471,2029-01-11,D00,type2,2
1471,2029-01-11,D00,type3,1
1472,2029-01-12,D00,type0,0
1472,2029-01-12,D00,type1,5
1472,2029-01-12,D00,type2,5
1472,2029-01-12,D00,type3,3
1473,2029-01-13,D00,type0,1
1473,2029-01-13,D00,type1,5
1473,2029-01-13,D00,type2,3
1473,2029-01-13,D00,type3,5
1474,2029-01-14,D00,type0,0
1474,2029-01-14,D00,type1,2
1474,2029-01-14,D00,type2,1
1474,2029-01-14,D00,type3,2
1475,2029-01-15,D00,type0,3
1475,2029-01-15,D00,type1,3
1475,2029-01-15,D00,type2,5
1475,2029-01-15,D00,type3,7
1476,2029-01-16,D00,type0,1
1476,2029-01-16,D00,type1,2
1476,2029-01-16,D00,type2,7
1476,2029-01-16,D00,type3,3
1477,2029-01-17,D00,type0,0
1477,2029-01-17,D00,type1,3
1477,2029-01-17,D00,type2,4
1477,2029-01-17,D00,type3,7
1478,2029-01-18,D00,type0,0
1478,2029-01-18,D00,type1,4
1478,2029-01-18,D00,type2,5
1478,2029-01-18,D00,type3,7
1479,2029-01-19,D00,type0,2
1479,2029-01-19,D00,type1,3
1479,2029-01-19,D00,type2,5
1479,2029-01-19,D00,type3,5
1480,2029-01-20,D00,type0,0
1480,2029-01-20,D00,type1,7
1480,2029-01-20,D00,type2,4
1480,2029-01-20,D00,type3,4
1481,2029-01-21,D00,type0,2
1481,2029-01-21,D00,type1,3
1481,2029-01-21,D00,type2,1
1481,2029-01-21,D00,type3,5
1482,2029-01-22,D00,type0,1
1482,2029-01-22,D00,type1,2
1482,2029-01-22,D00,type2,3
1482,2029-01-22,D00,type3,1
1483,2029-01-23,D00,type0,2
1483,2029-01-23,D00,type1,3
1483,2029-01-23,D00,type2,2
1483,2029-01-23,D00,type3,5
1484,2029-01-24,D00,type0,1
1484,2029-01-24,D00,type1,5
1484,2029-01-24,D00,type2,6
1484,2029-01-24,D00,type3,6
1485,2029-01-25,D00,type0,0
1485,2029-01-25,D00,type1,6
1485,2029-01-25,D00,type2,6
1485,2029-01-25,D00,type3,5
1486,2029-01-26,D00,type0,2
1486,2029-01-26,D00,type1,4
1486,2029-01-26,D00,type2,6
1486,2029-01-26,D00,type3,4
1487,2029-01-27,D00,type0,1
1487,2029-01-27,D00,type1,6
1487,2029-01-27,D00,type2,1
1487,2029-01-27,D00,type3,6
1488,2029-01-28,D00,type0,0
1488,2029-01-28,D00,type1,2
1488,2029-01-28,D00,type2,5
1488,2029-01-28,D00,type3,4
1489,2029-01-29,D00,type0,1
1489,2029-01-29,D00,type1,2
1489,2029-01-29,D00,type2,3
1489,2029-01-29,D00,type3,3
1490,2029-01-30,D00,type0,0
1490,2029-01-30,D00,type1,3
1490,2029-01-30,D00,type2,5
1490,2029-01-30,D00,type3,0
1491,2029-01-31,D00,type0,0
1491,2029-01-31,D00,type1,7
1491,2029-01-31,D00,type2,2
1491,2029-01-31,D00,type3,4
1492,2029-02-01,D00,type0,1
1492,2029-02-01,D00,type1,3
1492,2029-02-01,D00,type2,0
1492,2029-02-01,D00,type3,4
1493,2029-02-02,D00,type0,0
1493,2029-02-02,D00,type1,4
1493,2029-02-02,D00,type2,3
1493,2029-02-02,D00,type3,6
1494,2029-02-03,D00,type0,3
1494,2029-02-03,D00,type1,4
1494,2029-02-03,D00,type2,6
1494,2029-02-03,D00,type3,6
1495,2029-02-04,D00,type0,1
1495,2029-02-04,D00,type1,0
1495,2029-02-04,D00,type2,6
1495,2029-02-04,D00,type3,1
1496,2029-02-05,D00,type0,1
1496,2029-02-05,D00,type1,2
1496,2029-02-05,D00,type2,2
1496,2029-02-05,D00,type3,1
1497,2029-02-06,D00,type0,6
1497,2029-02-06,D00,type1,2
1497,2029-02-06,D00,type2,6
1497,2029-02-06,D00,type3,1
1498,2029-02-07,D00,type0,0
1498,2029-02-07,D00,type1,4
1498,2029-02-07,D00,type2,9
1498,2029-02-07,D00,type3,3
1499,2029-02-08,D00,type0,2
1499,2029-02-08,D00,type1,4
1499,2029-02-08,D00,type2,4
1499,2029-02-08,D00,type3,4
1500,2029-02-09,D00,type0,1
1500,2029-02-09,D00,type1,6
1500,2029-02-09,D00,type2,3
1500,2029-02-09,D00,type3,2
1501,2029-02-10,D00,type0,1
1501,2029-02-10,D00,type1,2
1501,2029-02-10,D00,type2,3
1501,2029-02-10,D00,type3,3
1502,2029-02-11,D00,type0,0
1502,2029-02-11,D00,type1,3
1502,2029-02-11,D00,type2,1
1502,2029-02-11,D00,type3,3
1503,2029-02-12,D00,type0,0
1503,2029-02-12,D00,type1,1
1503,2029-02-12,D00,type2,4
1503,2029-02-12,D00,type3,3
1504,2029-02-13,D00,type0,2
1504,2029-02-13,D00,type1,3
1504,2029-02-13,D00,type2,3
1504,2029-02-13,D00,type3,4
1505,2029-02-14,D00,type0,1
1505,2029-02-14,D00,type1,2
1505,2029-02-14,D00,type2,11
1505,2029-02-14,D00,type3,3
1506,2029-02-15,D00,type0,0
1506,2029-02-15,D00,type1,3
1506,2029-02-15,D00,type2,4
1506,2029-02-15,D00,type3,5
1507,2029-02-16,D00,type0,0
1507,2029-02-16,D00,type1,3
1507,2029-02-16,D00,type2,3
1507,2029-02-16,D00,type3,0
1508,2029-02-17,D00,type0,0
1508,2029-02-17,D00,type1,0
1508,2029-02-17,D00,type2,7
1508,2029-02-17,D00,type3,3
1509,2029-02-18,D00,type0,2
1509,2029-02-18,D00,type1,3
1509,2029-02-18,D00,type2,3
1509,2029-02-18,D00,type3,4
1510,2029-02-19,D00,type0,2
1510,2029-02-19,D00,type1,2
1510,2029-02-19,D00,type2,2
1510,2029-02-19,D00,type3,3
1511,2029-02-20,D00,type0,0
1511,2029-02-20,D00,type1,0
1511,2029-02-20,D00,type2,3
1511,2029-02-20,D00,type3,2
1512,2029-02-21,D00,type0,2
1512,2029-02-21,D00,type1,7
1512,2029-02-21,D00,type2,2
1512,2029-02-21,D00,type3,0
1513,2029-02-22,D00,type0,0
1513,2029-02-22,D00,type1,1
1513,2029-02-22,D00,type2,4
1513,2029-02-22,D00,type3,4
1514,2029-02-23,D00,type0,3
1514,2029-02-23,D00,type1,3
1514,2029-02-23,D00,type2,4
1514,2029-02-23,D00,type3,2
1515,2029-02-24,D00,type0,1
1515,2029-02-24,D00,type1,1
1515,2029-02-24,D00,type2,4
1515,2029-02-24,D00,type3,2
1516,2029-02-25,D00,type0,2
1516,2029-02-25,D00,type1,6
1516,2029-02-25,D00,type2,2
1516,2029-02-25,D00,type3,1
1517,2029-02-26,D00,type0,2
1517,2029-02-26,D00,type1,3
1517,2029-02-26,D00,type2,2
1517,2029-02-26,D00,type3,1
1518,2029-02-27,D00,type0,1
1518,2029-02-27,D00,type1,1
1518,2029-02-27,D00,type2,5
1518,2029-02-27,D00,type3,2
1519,2029-02-28,D00,type0,1
1519,2029-02-28,D00,type1,4
1519,2029-02-28,D00,type2,5
1519,2029-02-28,D00,type3,3
1520,2029-03-01,D00,type0,4
1520,2029-03-01,D00,type1,2
1520,2029-03-01,D00,type2,5
1520,2029-03-01,D00,type3,5
1521,2029-03-02,D00,type0,4
1521,2029-03-02,D00,type1,1
1521,2029-03-02,D00,type2,7
1521,2029-03-02,D00,type3,0
1522,2029-03-03,D00,type0,1
1522,2029-03-03,D00,type1,7
1522,2029-03-03,D00,type2,6
1522,2029-03-03,D00,type3,3
1523,2029-03-04,D00,type0,0
1523,2029-03-04,D00,type1,1
1523,2029-03-04,D00,type2,6
1523,2029-03-04,D00,type3,4
1524,2029-03-05,D00,type0,1
1524,2029-03-05,D00,type1,2
1524,2029-03-05,D00,type2,4
1524,2029-03-05,D00,type3,1
1525,2029-03-06,D00,type0,1
1525,2029-03-06,D00,type1,1
1525,2029-03-06,D00,type2,3
1525,2029-03-06,D00,type3,2
1526,2029-03-07,D00,type0,2
1526,2029-03-07,D00,type1,0
1526,2029-03-07,D00,type2,7
1526,2029-03-07,D00,type3,2
1527,2029-03-08,D00,type0,2
1527,2029-03-08,D00,type1,4
1527,2029-03-08,D00,type2,2
1527,2029-03-08,D00,type3,1
1528,2029-03-09,D00,type0,1
1528,2029-03-09,D00,type1,3
1528,2029-03-09,D00,type2,5
1528,2029-03-09,D00,type3,3
1529,2029-03-10,D00,type0,0
1529,2029-03-10,D00,type1,2
1529,2029-03-10,D00,type2,2
1529,2029-03-10,D00,type3,5
1530,2029-03-11,D00,type0,2
1530,2029-03-11,D00,type1,0
1530,2029-03-11,D00,type2,4
1530,2029-03-11,D00,type3,5
1531,2029-03-12,D00,type0,1
1531,2029-03-12,D00,type1,3
1531,2029-03-12,D00,type2,6
1531,2029-03-12,D00,type3,3
1532,2029-03-13,D00,type0,0
1532,2029-03-13,D00,type1,4
1532,2029-03-13,D00,type2,3
1532,2029-03-13,D00,type3,0
1533,2029-03-14,D00,type0,0
1533,2029-03-14,D00,type1,3
1533,2029-03-14,D00,type2,7
1533,2029-03-14,D00,type3,5
1534,2029-03-15,D00,type0,0
1534,2029-03-15,D00,type1,2
1534,2029-03-15,D00,type2,1
1534,2029-03-15,D00,type3,2
1535,2029-03-16,D00,type0,1
1535,2029-03-16,D00,type1,2
1535,2029-03-16,D00,type2,7
1535,2029-03-16,D00,type3,1
1536,2029-03-17,D00,type0,0
1536,2029-03-17,D00,type1,1
1536,2029-03-17,D00,type2,4
1536,2029-03-17,D00,type3,0
1537,2029-03-18,D00,type0,2
1537,2029-03-18,D00,type1,1
1537,2029-03-18,D00,type2,6
1537,2029-03-18,D00,type3,1
1538,2029-03-19,D00,type0,3
1538,2029-03-19,D00,type1,1
1538,2029-03-19,D00,type2,2
1538,2029-03-19,D00,type3,1
1539,2029-03-20,D00,type0,2
1539,2029-03-20,D00,type1,1
1539,2029-03-20,D00,type2,6
1539,2029-03-20,D00,type3,1
1540,2029-03-21,D00,type0,0
1540,2029-03-21,D00,type1,3
1540,2029-03-21,D00,type2,4
1540,2029-03-21,D00,type3,0
1541,2029-03-22,D00,type0,1
1541,2029-03-22,D00,type1,1
1541,2029-03-22,D00,type2,3
1541,2029-03-22,D00,type3,1
1542,2029-03-23,D00,type0,2
1542,2029-03-23,D00,type1,2
1542,2029-03-23,D00,type2,6
1542,2029-03-23,D00,type3,1
1543,2029-03-24,D00,type0,2
1543,2029-03-24,D00,type1,1
1543,2029-03-24,D00,type2,4
1543,2029-03-24,D00,type3,3
1544,2029-03-25,D00,type0,0
1544,2029-03-25,D00,type1,1
1544,2029-03-25,D00,type2,4
1544,2029-03-25,D00,type3,4
1545,2029-03-26,D00,type0,1
1545,2029-03-26,D00,type1,1
1545,2029-03-26,D00,type2,3
1545,2029-03-26,D00,type3,3
1546,2029-03-27,D00,type0,3
1546,2029-03-27,D00,type1,0
1546,2029-03-27,D00,type2,3
1546,2029-03-27,D00,type3,1
1547,2029-03-28,D00,type0,2
1547,2029-03-28,D00,type1,1
1547,2029-03-28,D00,type2,1
1547,2029-03-28,D00,type3,0
1548,2029-03-29,D00,type0,0
1548,2029-03-29,D00,type1,1
1548,2029-03-29,D00,type2,3
1548,2029-03-29,D00,type3,1
1549,2029-03-30,D00,type0,1
1549,2029-03-30,D00,type1,0
1549,2029-03-30,D00,type2,4
1549,2029-03-30,D00,type3,1
1550,2029-03-31,D00,type0,0
1550,2029-03-31,D00,type1,3
1550,2029-03-31,D00,type2,3
1550,2029-03-31,D00,type3,1
1551,2029-04-01,D00,type0,1
1551,2029-04-01,D00,type1,4
1551,2029-04-01,D00,type2,5
1551,2029-04-01,D00,type3,2
1552,2029-04-02,D00,type0,1
1552,2029-04-02,D00,type1,0
1552,2029-04-02,D00,type2,2
1552,2029-04-02,D00,type3,3
1553,2029-04-03,D00,type0,2
1553,2029-04-03,D00,type1,2
1553,2029-04-03,D00,type2,3
1553,2029-04-03,D00,type3,1
1554,2029-04-04,D00,type0,1
1554,2029-04-04,D00,type1,1
1554,2029-04-04,D00,type2,4
1554,2029-04-04,D00,type3,1
1555,2029-04-05,D00,type0,1
1555,2029-04-05,D00,type1,1
1555,2029-04-05,D00,type2,4
1555,2029-04-05,D00,type3,2
1556,2029-04-06,D00,type0,0
1556,2029-04-06,D00,type1,1
1556,2029-04-06,D00,type2,3
1556,2029-04-06,D00,type3,1
1557,2029-04-07,D00,type0,0
1557,2029-04-07,D00,type1,0
1557,2029-04-07,D00,type2,6
1557,2029-04-07,D00,type3,0
1558,2029-04-08,D00,type0,1
1558,2029-04-08,D00,type1,1
1558,2029-04-08,D00,type2,3
1558,2029-04-08,D00,type3,2
1559,2029-04-09,D00,type0,1
1559,2029-04-09,D00,type1,3
1559,2029-04-09,D00,type2,3
1559,2029-04-09,D00,type3,1
1560,2029-04-10,D00,type0,2
1560,2029-04-10,D00,type1,2
1560,2029-04-10,D00,type2,5
1560,2029-04-10,D00,type3,1
1561,2029-04-11,D00,type0,0
1561,2029-04-11,D00,type1,0
1561,2029-04-11,D00,type2,1
1561,2029-04-11,D00,type3,1
1562,2029-04-12,D00,type0,1
1562,2029-04-12,D00,type1,3
1562,2029-04-12,D00,type2,8
1562,2029-04-12,D00,type3,3
1563,2029-04-13,D00,type0,0
1563,2029-04-13,D00,type1,2
1563,2029-04-13,D00,type2,5
1563,2029-04-13,D00,type3,2
1564,2029-04-14,D00,type0,2
1564,2029-04-14,D00,type1,1
1564,2029-04-14,D00,type2,5
1564,2029-04-14,D00,type3,1
1565,2029-04-15,D00,type0,3
1565,2029-04-15,D00,type1,1
1565,2029-04-15,D00,type2,1
1565,2029-04-15,D00,type3,0
1566,2029-04-16,D00,type0,3
1566,2029-04-16,D00,type1,2
1566,2029-04-16,D00,type2,7
1566,2029-04-16,D00,type3,1
1567,2029-04-17,D00,type0,2
1567,2029-04-17,D00,type1,1
1567,2029-04-17,D00,type2,5
1567,2029-04-17,D00,type3,0
1568,2029-04-18,D00,type0,3
1568,2029-04-18,D00,type1,0
1568,2029-04-18,D00,type2,1
1568,2029-04-18,D00,type3,0
1569,2029-04-19,D00,type0,1
